scalar;4096;10000;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;14
scalar;4096;10000;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;14
scalar;4096;10000;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;13
scalar;4096;10000;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;13
scalar;4096;10000;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;15
scalar;4096;10000;uniform;1;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;uniform;1,1;1,1,1,1,1,1;1,1,1;17
scalar;4096;10000;uniform;1,1,1;1,1,1,1,1,1;1,1,1;17
scalar;4096;10000;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;17
scalar;4096;10000;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;15
scalar;4096;10000;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;17
scalar;4096;10000;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;17
scalar;4096;10000;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;16
scalar;4096;10000;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;15
scalar;4096;10000;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;14
scalar;4096;10000;normal;0,0,11,135,606,1000,606,135;1,1,1,1,1,1;1,1,1;14
scalar;4096;10000;normal;0,0,0,11,135,606,1000,606;1,1,1,1,1,1;1,1,1;13
scalar;4096;10000;normal;0,0,0,0,11,135,606,1000;1,1,1,1,1,1;1,1,1;13
scalar;102400;1000;single;1,0,0,0,0,0,0,0;1;1,1,1;506
scalar;102400;1000;single;0,1,0,0,0,0,0,0;1;1,1,1;494
scalar;102400;1000;single;0,0,1,0,0,0,0,0;1;1,1,1;383
scalar;102400;1000;single;0,0,0,1,0,0,0,0;1;1,1,1;353
scalar;102400;1000;single;0,0,0,0,1,0,0,0;1;1,1,1;334
scalar;102400;1000;single;0,0,0,0,0,1,0,0;1;1,1,1;318
scalar;102400;1000;single;0,0,0,0,0,0,1,0;1;1,1,1;308
scalar;102400;1000;single;0,0,0,0,0,0,0,1;1;1,1,1;304
scalar;102400;1000;uniform;1;1;1,1,1;507
scalar;102400;1000;uniform;1,1;1;1,1,1;562
scalar;102400;1000;uniform;1,1,1;1;1,1,1;550
scalar;102400;1000;uniform;1,1,1,1;1;1,1,1;524
scalar;102400;1000;uniform;1,1,1,1,1;1;1,1,1;506
scalar;102400;1000;uniform;1,1,1,1,1,1;1;1,1,1;479
scalar;102400;1000;uniform;1,1,1,1,1,1,1;1;1,1,1;471
scalar;102400;1000;uniform;1,1,1,1,1,1,1,1;1;1,1,1;457
scalar;102400;1000;normal;1000,606,135,11,0,0,0,0;1;1,1,1;579
scalar;102400;1000;normal;606,1000,606,135,11,0,0,0;1;1,1,1;540
scalar;102400;1000;normal;135,606,1000,606,135,11,0,0;1;1,1,1;478
scalar;102400;1000;normal;11,135,606,1000,606,135,11,0;1;1,1,1;437
scalar;102400;1000;normal;0,11,135,606,1000,606,135,11;1;1,1,1;411
scalar;102400;1000;normal;0,0,11,135,606,1000,606,135;1;1,1,1;387
scalar;102400;1000;normal;0,0,0,11,135,606,1000,606;1;1,1,1;363
scalar;102400;1000;normal;0,0,0,0,11,135,606,1000;1;1,1,1;338
scalar;102400;1000;single;1,0,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;457
scalar;102400;1000;single;0,1,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;434
scalar;102400;1000;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;408
scalar;102400;1000;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;389
scalar;102400;1000;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;372
scalar;102400;1000;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;367
scalar;102400;1000;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;349
scalar;102400;1000;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;348
scalar;102400;1000;uniform;1;1,1,1,1,1,1;1,1,1;457
scalar;102400;1000;uniform;1,1;1,1,1,1,1,1;1,1,1;498
scalar;102400;1000;uniform;1,1,1;1,1,1,1,1,1;1,1,1;499
scalar;102400;1000;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;493
scalar;102400;1000;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;481
scalar;102400;1000;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;471
scalar;102400;1000;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;463
scalar;102400;1000;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;452
scalar;102400;1000;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;511
scalar;102400;1000;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;495
scalar;102400;1000;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;467
scalar;102400;1000;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;443
scalar;102400;1000;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;420
scalar;102400;1000;normal;0,0,11,135,606,1000,606,135;1,1,1,1,1,1;1,1,1;410
scalar;102400;1000;normal;0,0,0,11,135,606,1000,606;1,1,1,1,1,1;1,1,1;388
scalar;102400;1000;normal;0,0,0,0,11,135,606,1000;1,1,1,1,1,1;1,1,1;376
scalar;1024000;100;single;1,0,0,0,0,0,0,0;1;1,1,1;5074
scalar;1024000;100;single;0,1,0,0,0,0,0,0;1;1,1,1;4318
scalar;1024000;100;single;0,0,1,0,0,0,0,0;1;1,1,1;3832
scalar;1024000;100;single;0,0,0,1,0,0,0,0;1;1,1,1;3548
scalar;1024000;100;single;0,0,0,0,1,0,0,0;1;1,1,1;3346
scalar;1024000;100;single;0,0,0,0,0,1,0,0;1;1,1,1;3186
scalar;1024000;100;single;0,0,0,0,0,0,1,0;1;1,1,1;3080
scalar;1024000;100;single;0,0,0,0,0,0,0,1;1;1,1,1;2994
scalar;1024000;100;uniform;1;1;1,1,1;5092
scalar;1024000;100;uniform;1,1;1;1,1,1;5628
scalar;1024000;100;uniform;1,1,1;1;1,1,1;5515
scalar;1024000;100;uniform;1,1,1,1;1;1,1,1;5249
scalar;1024000;100;uniform;1,1,1,1,1;1;1,1,1;5048
scalar;1024000;100;uniform;1,1,1,1,1,1;1;1,1,1;4907
scalar;1024000;100;uniform;1,1,1,1,1,1,1;1;1,1,1;4725
scalar;1024000;100;uniform;1,1,1,1,1,1,1,1;1;1,1,1;4587
scalar;1024000;100;normal;1000,606,135,11,0,0,0,0;1;1,1,1;5821
scalar;1024000;100;normal;606,1000,606,135,11,0,0,0;1;1,1,1;5408
scalar;1024000;100;normal;135,606,1000,606,135,11,0,0;1;1,1,1;4797
scalar;1024000;100;normal;11,135,606,1000,606,135,11,0;1;1,1,1;4396
scalar;1024000;100;normal;0,11,135,606,1000,606,135,11;1;1,1,1;4118
scalar;1024000;100;normal;0,0,11,135,606,1000,606,135;1;1,1,1;3898
scalar;1024000;100;normal;0,0,0,11,135,606,1000,606;1;1,1,1;3644
scalar;1024000;100;normal;0,0,0,0,11,135,606,1000;1;1,1,1;3464
scalar;1024000;100;single;1,0,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;4588
scalar;1024000;100;single;0,1,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;4315
scalar;1024000;100;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;4086
scalar;1024000;100;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;3909
scalar;1024000;100;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;3716
scalar;1024000;100;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;3661
scalar;1024000;100;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;3518
scalar;1024000;100;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;3485
scalar;1024000;100;uniform;1;1,1,1,1,1,1;1,1,1;4565
scalar;1024000;100;uniform;1,1;1,1,1,1,1,1;1,1,1;4996
scalar;1024000;100;uniform;1,1,1;1,1,1,1,1,1;1,1,1;5015
scalar;1024000;100;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;4961
scalar;1024000;100;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;4823
scalar;1024000;100;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;4727
scalar;1024000;100;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;5478
scalar;1024000;100;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;4516
scalar;1024000;100;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;5056
scalar;1024000;100;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;4990
scalar;1024000;100;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;4671
scalar;1024000;100;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;4423
scalar;1024000;100;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;4238
scalar;1024000;100;normal;0,0,11,135,606,1000,606,135;1,1,1,1,1,1;1,1,1;4093
scalar;1024000;100;normal;0,0,0,11,135,606,1000,606;1,1,1,1,1,1;1,1,1;3904
scalar;1024000;100;normal;0,0,0,0,11,135,606,1000;1,1,1,1,1,1;1,1,1;3762
scalar;10240000;10;single;1,0,0,0,0,0,0,0;1;1,1,1;50938
scalar;10240000;10;single;0,1,0,0,0,0,0,0;1;1,1,1;43345
scalar;10240000;10;single;0,0,1,0,0,0,0,0;1;1,1,1;38644
scalar;10240000;10;single;0,0,0,1,0,0,0,0;1;1,1,1;35642
scalar;10240000;10;single;0,0,0,0,1,0,0,0;1;1,1,1;33753
scalar;10240000;10;single;0,0,0,0,0,1,0,0;1;1,1,1;32175
scalar;10240000;10;single;0,0,0,0,0,0,1,0;1;1,1,1;30991
scalar;10240000;10;single;0,0,0,0,0,0,0,1;1;1,1,1;30149
scalar;10240000;10;uniform;1;1;1,1,1;50992
scalar;10240000;10;uniform;1,1;1;1,1,1;56781
scalar;10240000;10;uniform;1,1,1;1;1,1,1;55376
scalar;10240000;10;uniform;1,1,1,1;1;1,1,1;52876
scalar;10240000;10;uniform;1,1,1,1,1;1;1,1,1;50807
scalar;10240000;10;uniform;1,1,1,1,1,1;1;1,1,1;49075
scalar;10240000;10;uniform;1,1,1,1,1,1,1;1;1,1,1;47358
scalar;10240000;10;uniform;1,1,1,1,1,1,1,1;1;1,1,1;46075
scalar;10240000;10;normal;1000,606,135,11,0,0,0,0;1;1,1,1;58450
scalar;10240000;10;normal;606,1000,606,135,11,0,0,0;1;1,1,1;54279
scalar;10240000;10;normal;135,606,1000,606,135,11,0,0;1;1,1,1;48622
scalar;10240000;10;normal;11,135,606,1000,606,135,11,0;1;1,1,1;44177
scalar;10240000;10;normal;0,11,135,606,1000,606,135,11;1;1,1,1;41354
scalar;10240000;10;normal;0,0,11,135,606,1000,606,135;1;1,1,1;39007
scalar;10240000;10;normal;0,0,0,11,135,606,1000,606;1;1,1,1;36940
scalar;10240000;10;normal;0,0,0,0,11,135,606,1000;1;1,1,1;34180
scalar;10240000;10;single;1,0,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;46478
scalar;10240000;10;single;0,1,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;43721
scalar;10240000;10;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;41361
scalar;10240000;10;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;39180
scalar;10240000;10;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;37547
scalar;10240000;10;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;36768
scalar;10240000;10;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;35151
scalar;10240000;10;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;34868
scalar;10240000;10;uniform;1;1,1,1,1,1,1;1,1,1;46417
scalar;10240000;10;uniform;1,1;1,1,1,1,1,1;1,1,1;50663
scalar;10240000;10;uniform;1,1,1;1,1,1,1,1,1;1,1,1;50377
scalar;10240000;10;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;49643
scalar;10240000;10;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;48471
scalar;10240000;10;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;47488
scalar;10240000;10;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;46440
scalar;10240000;10;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;45424
scalar;10240000;10;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;51263
scalar;10240000;10;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;50120
scalar;10240000;10;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;47444
scalar;10240000;10;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;44562
scalar;10240000;10;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;42708
scalar;10240000;10;normal;0,0,11,135,606,1000,606,135;1,1,1,1,1,1;1,1,1;41157
scalar;10240000;10;normal;0,0,0,11,135,606,1000,606;1,1,1,1,1,1;1,1,1;39144
scalar;10240000;10;normal;0,0,0,0,11,135,606,1000;1,1,1,1,1,1;1,1,1;37931
sse;1024;10000;single;1,0,0,0,0,0,0,0;1;1,1,1;0
sse;1024;10000;single;0,1,0,0,0,0,0,0;1;1,1,1;0
sse;1024;10000;single;0,0,1,0,0,0,0,0;1;1,1,1;0
sse;1024;10000;single;0,0,0,1,0,0,0,0;1;1,1,1;0
sse;1024;10000;single;0,0,0,0,1,0,0,0;1;1,1,1;0
sse;1024;10000;single;0,0,0,0,0,1,0,0;1;1,1,1;0
sse;1024;10000;single;0,0,0,0,0,0,1,0;1;1,1,1;1
sse;1024;10000;single;0,0,0,0,0,0,0,1;1;1,1,1;1
sse;1024;10000;uniform;1;1;1,1,1;0
sse;1024;10000;uniform;1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1,1;1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1,1,1;1;1,1,1;1
sse;1024;10000;normal;1000,606,135,11,0,0,0,0;1;1,1,1;0
sse;1024;10000;normal;606,1000,606,135,11,0,0,0;1;1,1,1;0
sse;1024;10000;normal;135,606,1000,606,135,11,0,0;1;1,1,1;0
sse;1024;10000;normal;11,135,606,1000,606,135,11,0;1;1,1,1;0
sse;1024;10000;normal;0,11,135,606,1000,606,135,11;1;1,1,1;0
sse;1024;10000;normal;0,0,11,135,606,1000,606,135;1;1,1,1;0
sse;1024;10000;normal;0,0,0,11,135,606,1000,606;1;1,1,1;1
sse;1024;10000;normal;0,0,0,0,11,135,606,1000;1;1,1,1;1
sse;1024;10000;single;1,0,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,1,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;1
sse;1024;10000;uniform;1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;1
sse;1024;10000;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;0,0,11,135,606,1000,606,135;1,1,1,1,1,1;1,1,1;0
sse;1024;10000;normal;0,0,0,11,135,606,1000,606;1,1,1,1,1,1;1,1,1;1
sse;1024;10000;normal;0,0,0,0,11,135,606,1000;1,1,1,1,1,1;1,1,1;1
sse;4096;10000;single;1,0,0,0,0,0,0,0;1;1,1,1;3
sse;4096;10000;single;0,1,0,0,0,0,0,0;1;1,1,1;4
sse;4096;10000;single;0,0,1,0,0,0,0,0;1;1,1,1;3
sse;4096;10000;single;0,0,0,1,0,0,0,0;1;1,1,1;3
sse;4096;10000;single;0,0,0,0,1,0,0,0;1;1,1,1;3
sse;4096;10000;single;0,0,0,0,0,1,0,0;1;1,1,1;2
sse;4096;10000;single;0,0,0,0,0,0,1,0;1;1,1,1;5
sse;4096;10000;single;0,0,0,0,0,0,0,1;1;1,1,1;6
sse;4096;10000;uniform;1;1;1,1,1;3
sse;4096;10000;uniform;1,1;1;1,1,1;4
sse;4096;10000;uniform;1,1,1;1;1,1,1;3
sse;4096;10000;uniform;1,1,1,1;1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1;1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1,1;1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1,1,1;1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1,1,1,1;1;1,1,1;4
sse;4096;10000;normal;1000,606,135,11,0,0,0,0;1;1,1,1;3
sse;4096;10000;normal;606,1000,606,135,11,0,0,0;1;1,1,1;4
sse;4096;10000;normal;135,606,1000,606,135,11,0,0;1;1,1,1;3
sse;4096;10000;normal;11,135,606,1000,606,135,11,0;1;1,1,1;3
sse;4096;10000;normal;0,11,135,606,1000,606,135,11;1;1,1,1;3
sse;4096;10000;normal;0,0,11,135,606,1000,606,135;1;1,1,1;3
sse;4096;10000;normal;0,0,0,11,135,606,1000,606;1;1,1,1;4
sse;4096;10000;normal;0,0,0,0,11,135,606,1000;1;1,1,1;5
sse;4096;10000;single;1,0,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,1,0,0,0,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,1,0,0,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,0,1,0,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,0,0,1,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,0,0,0,1,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,0,0,0,0,1,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;single;0,0,0,0,0,0,0,1;1,1,1,1,1,1;1,1,1;5
sse;4096;10000;uniform;1;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;uniform;1,1;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;uniform;1,1,1;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;uniform;1,1,1,1;1,1,1,1,1,1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;uniform;1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;uniform;1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;4
sse;4096;10000;uniform;1,1,1,1,1,1,1,1;1,1,1,1,1,1;1,1,1;4
sse;4096;10000;normal;1000,606,135,11,0,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;normal;606,1000,606,135,11,0,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;normal;135,606,1000,606,135,11,0,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;normal;11,135,606,1000,606,135,11,0;1,1,1,1,1,1;1,1,1;3
sse;4096;10000;normal;0,11,135,606,1000,606,135,11;1,1,1,1,1,1;1,1,1;3
